Date,Price,Open,High,Low,Vol.,Change %
2022-05-31,78900.0,78900.0,78900.0,78000.0,483.70K,1.15%
2022-06-01,80500.0,79000.0,80500.0,79000.0,798.80K,2.03%
2022-06-02,79000.0,80800.0,80800.0,79000.0,641.40K,-1.86%
2022-06-03,77500.0,78400.0,79500.0,76400.0,527.80K,-1.90%
2022-06-06,79700.0,77500.0,80000.0,75100.0,880.50K,2.84%
2022-06-07,81000.0,79000.0,82000.0,78100.0,933.00K,1.63%
2022-06-08,79200.0,81000.0,81000.0,78800.0,1.16M,-2.22%
2022-06-09,77800.0,79000.0,79900.0,77700.0,1.07M,-1.77%
2022-06-10,77700.0,77800.0,79000.0,77400.0,390.90K,-0.13%
2022-06-13,76400.0,77000.0,77000.0,74100.0,1.11M,-1.67%
2022-06-14,77000.0,75500.0,78100.0,74000.0,1.07M,0.79%
2022-06-15,76500.0,77400.0,78300.0,75300.0,1.24M,-0.65%
2022-06-16,79100.0,76700.0,80000.0,76500.0,1.21M,3.40%
2022-06-17,76100.0,77000.0,78300.0,76100.0,1.05M,-3.79%
2022-06-20,76000.0,79500.0,79500.0,75300.0,1.09M,-0.13%
2022-06-21,77700.0,76000.0,77700.0,75200.0,937.10K,2.24%
2022-06-22,76000.0,77900.0,78000.0,75000.0,1.07M,-2.19%
2022-06-23,75900.0,75100.0,76700.0,74900.0,590.20K,-0.13%
2022-06-24,75000.0,76200.0,76300.0,74600.0,648.60K,-1.19%
2022-06-27,74900.0,75500.0,76000.0,74800.0,862.50K,-0.13%
2022-06-28,76300.0,75000.0,77000.0,74800.0,1.10M,1.87%
2022-06-29,75500.0,75800.0,75900.0,75300.0,847.50K,-1.05%
2022-06-30,74800.0,75500.0,76000.0,74800.0,678.40K,-0.93%
2022-07-01,74000.0,74500.0,75000.0,72900.0,1.38M,-1.07%
2022-07-04,74100.0,74900.0,75200.0,73900.0,746.20K,0.14%
2022-07-05,74000.0,74900.0,74900.0,73600.0,1.06M,-0.13%
2022-07-06,72800.0,73700.0,73900.0,68900.0,1.55M,-1.62%
2022-07-07,75500.0,72700.0,75500.0,71700.0,1.26M,3.71%
2022-07-08,74000.0,74900.0,75000.0,73900.0,761.00K,-1.99%
2022-07-11,72000.0,73300.0,73500.0,72000.0,660.80K,-2.70%
2022-07-12,71900.0,72100.0,72600.0,71700.0,811.50K,-0.14%
2022-07-13,71800.0,71800.0,73400.0,71400.0,1.38M,-0.14%
2022-07-14,72400.0,71800.0,72800.0,71600.0,329.40K,0.84%
2022-07-15,72300.0,72100.0,73500.0,72100.0,597.50K,-0.14%
2022-07-18,72000.0,72500.0,72900.0,72000.0,391.40K,-0.41%
2022-07-19,71300.0,72000.0,72100.0,71100.0,812.10K,-0.97%
2022-07-20,72500.0,71600.0,72500.0,71600.0,544.90K,1.68%
2022-07-21,72500.0,72500.0,72900.0,72100.0,1.16M,0.00%
2022-07-22,72500.0,72100.0,72700.0,72000.0,1.01M,0.00%
2022-07-25,72900.0,72400.0,73200.0,72000.0,962.70K,0.55%
2022-07-26,73900.0,73200.0,74400.0,73200.0,1.12M,1.37%
2022-07-27,75000.0,74000.0,75000.0,73700.0,1.26M,1.49%
2022-07-28,75300.0,75400.0,75600.0,74800.0,1.16M,0.40%
2022-07-29,74700.0,75400.0,75500.0,74700.0,1.18M,-0.80%
2022-08-01,77000.0,74700.0,77000.0,74400.0,1.58M,3.08%
2022-08-02,78900.0,77000.0,79200.0,76000.0,1.78M,2.47%
2022-08-03,79500.0,78300.0,79500.0,78000.0,1.01M,0.76%
2022-08-04,82500.0,79500.0,82500.0,79400.0,2.26M,3.77%
2022-08-05,82000.0,82000.0,82400.0,81100.0,1.40M,-0.61%
2022-08-08,82000.0,82000.0,82500.0,81900.0,915.00K,0.00%
2022-08-09,80800.0,82000.0,82000.0,79900.0,1.22M,-1.46%
2022-08-10,80500.0,80100.0,81000.0,80100.0,507.50K,-0.37%
2022-08-11,81500.0,81300.0,82000.0,80600.0,1.17M,1.24%
2022-08-12,81600.0,81500.0,81900.0,80900.0,1.25M,0.12%
2022-08-15,81800.0,82000.0,82300.0,81700.0,1.26M,0.25%
2022-08-16,81500.0,82000.0,82000.0,81100.0,687.10K,-0.37%
2022-08-17,81500.0,81200.0,81700.0,81200.0,764.00K,0.00%
2022-08-18,81500.0,81300.0,82000.0,81200.0,1.57M,0.00%
2022-08-19,80900.0,80600.0,82000.0,80600.0,1.15M,-0.74%
2022-08-22,80000.0,80100.0,81500.0,80000.0,525.80K,-1.11%
2022-08-23,80200.0,80000.0,81300.0,79900.0,648.00K,0.25%
2022-08-24,82000.0,81200.0,82900.0,80300.0,1.08M,2.24%
2022-08-25,82000.0,82200.0,82200.0,81300.0,538.80K,0.00%
2022-08-26,82500.0,82000.0,83700.0,82000.0,1.56M,0.61%
2022-08-29,82500.0,81400.0,82500.0,80900.0,951.50K,0.00%
2022-08-30,86000.0,82500.0,86000.0,82500.0,2.50M,4.24%
2022-08-31,84000.0,86000.0,86500.0,84000.0,1.06M,-2.33%
2022-09-05,82600.0,84000.0,84300.0,82500.0,1.55M,-1.67%
2022-09-06,82700.0,82600.0,84000.0,82100.0,1.03M,0.12%
2022-09-07,80000.0,82000.0,82500.0,79800.0,2.29M,-3.26%
2022-09-08,78000.0,80900.0,80900.0,78000.0,1.07M,-2.50%
2022-09-09,78800.0,78500.0,79300.0,78200.0,1.03M,1.03%
2022-09-12,79100.0,79600.0,79700.0,78800.0,700.80K,0.38%
2022-09-13,78600.0,79400.0,79400.0,78600.0,1.19M,-0.63%
2022-09-14,78300.0,77200.0,79500.0,77000.0,1.09M,-0.38%
2022-09-15,79200.0,78500.0,79300.0,78100.0,611.90K,1.15%
2022-09-16,80000.0,79300.0,80000.0,78500.0,1.52M,1.01%
2022-09-19,78800.0,79000.0,80200.0,78000.0,938.50K,-1.50%
2022-09-20,79200.0,78800.0,80000.0,78600.0,521.20K,0.51%
2022-09-21,78900.0,79300.0,79600.0,77900.0,499.20K,-0.38%
2022-09-22,78000.0,77700.0,78600.0,77500.0,1.18M,-1.14%
2022-09-23,75900.0,77200.0,77700.0,75800.0,1.03M,-2.69%
2022-09-26,75000.0,75100.0,77000.0,74100.0,1.26M,-1.19%
2022-09-27,74300.0,76000.0,76000.0,74200.0,653.40K,-0.93%
2022-09-28,75000.0,74000.0,75000.0,73800.0,587.70K,0.94%
2022-09-29,74000.0,76000.0,76000.0,74000.0,587.80K,-1.33%
2022-09-30,73200.0,73200.0,74300.0,72400.0,1.26M,-1.08%
2022-10-03,70600.0,73500.0,73800.0,70300.0,894.90K,-3.55%
2022-10-04,71300.0,70000.0,71900.0,69500.0,1.28M,0.99%
2022-10-05,71500.0,71400.0,72000.0,71100.0,835.00K,0.28%
2022-10-06,70100.0,72000.0,72000.0,69900.0,751.50K,-1.96%
2022-10-07,66700.0,69600.0,69600.0,65300.0,2.11M,-4.85%
2022-10-10,65100.0,66500.0,67700.0,64100.0,1.32M,-2.40%
2022-10-11,62000.0,65300.0,66000.0,62000.0,1.16M,-4.76%
2022-10-12,64000.0,63000.0,65300.0,62200.0,1.52M,3.23%
2022-10-13,66500.0,64100.0,66500.0,62700.0,1.60M,3.91%
2022-10-14,68100.0,68500.0,68500.0,67300.0,1.60M,2.41%
2022-10-17,66300.0,67300.0,68000.0,65500.0,1.24M,-2.64%
2022-10-18,67700.0,68000.0,68000.0,67300.0,885.00K,2.11%
2022-10-19,67900.0,67900.0,68000.0,67300.0,627.40K,0.30%
2022-10-20,69200.0,67900.0,70000.0,67100.0,1.52M,1.91%
2022-10-21,68000.0,69200.0,70700.0,68000.0,1.28M,-1.73%
2022-10-24,68000.0,69500.0,69500.0,65800.0,670.10K,0.00%
2022-10-25,69900.0,66000.0,70600.0,66000.0,1.54M,2.79%
2022-10-26,70000.0,70600.0,70600.0,68500.0,591.40K,0.14%
2022-10-27,71700.0,70500.0,72900.0,69300.0,1.30M,2.43%
2022-10-28,71600.0,72500.0,74500.0,71600.0,1.56M,-0.14%
2022-10-31,73500.0,73500.0,73500.0,72500.0,659.40K,2.65%
2022-11-01,75000.0,74000.0,75000.0,73300.0,826.10K,2.04%
2022-11-02,73600.0,74000.0,74500.0,72000.0,1.26M,-1.87%
2022-11-03,73000.0,72000.0,73400.0,72000.0,726.60K,-0.82%
2022-11-04,71800.0,71500.0,72500.0,68900.0,1.54M,-1.64%
2022-11-07,71800.0,71800.0,73000.0,71100.0,1.23M,0.00%
2022-11-08,72600.0,72000.0,75000.0,71600.0,1.66M,1.11%
2022-11-09,74000.0,73500.0,74200.0,72600.0,1.21M,1.93%
2022-11-10,72800.0,73900.0,73900.0,71600.0,958.50K,-1.62%
2022-11-11,75500.0,73000.0,75500.0,73000.0,1.31M,3.71%
2022-11-14,75100.0,75500.0,76500.0,74100.0,1.54M,-0.53%
2022-11-15,75000.0,74400.0,76400.0,72100.0,1.58M,-0.13%
2022-11-16,75100.0,70300.0,78000.0,70300.0,2.35M,0.13%
2022-11-17,76500.0,76100.0,76600.0,75500.0,1.65M,1.86%
2022-11-18,76500.0,75900.0,76900.0,73600.0,1.56M,0.00%
2022-11-21,75000.0,76500.0,76500.0,75000.0,1.11M,-1.96%
2022-11-22,73500.0,74500.0,76000.0,72500.0,1.94M,-2.00%
2022-11-23,73500.0,73000.0,73500.0,72400.0,794.20K,0.00%
2022-11-24,73000.0,73500.0,74000.0,72500.0,1.08M,-0.68%
2022-11-25,73100.0,73100.0,73600.0,72800.0,1.68M,0.14%
2022-11-28,76700.0,74500.0,77000.0,73800.0,1.34M,4.92%
2022-11-29,79800.0,76000.0,79800.0,76000.0,1.71M,4.04%
2022-11-30,81000.0,80300.0,81000.0,77000.0,1.32M,1.50%
2022-12-01,80000.0,80900.0,81400.0,79200.0,1.18M,-1.23%
2022-12-02,85000.0,79900.0,85000.0,79300.0,1.24M,6.25%
2022-12-05,85000.0,84100.0,87000.0,82500.0,1.66M,0.00%
2022-12-06,80000.0,85000.0,85200.0,80000.0,1.31M,-5.88%
2022-12-07,78500.0,80000.0,82000.0,78000.0,1.46M,-1.88%
2022-12-08,77000.0,79000.0,81000.0,77000.0,2.11M,-1.91%
2022-12-09,77300.0,78400.0,79200.0,77100.0,1.68M,0.39%
2022-12-12,77400.0,78800.0,80500.0,77400.0,2.11M,0.13%
2022-12-13,78200.0,78100.0,79300.0,77900.0,2.23M,1.03%
2022-12-14,78800.0,79700.0,79700.0,78500.0,1.08M,0.77%
2022-12-15,79500.0,78800.0,80700.0,78600.0,1.25M,0.89%
2022-12-16,79700.0,79500.0,82900.0,78900.0,3.16M,0.25%
2022-12-19,79200.0,80000.0,81000.0,79000.0,757.50K,-0.63%
2022-12-20,79000.0,79700.0,82000.0,79000.0,1.42M,-0.25%
2022-12-21,78700.0,81400.0,81400.0,78700.0,962.00K,-0.38%
2022-12-22,79300.0,79500.0,81100.0,79300.0,1.07M,0.76%
2022-12-23,79100.0,80200.0,81200.0,79100.0,1.08M,-0.25%
2022-12-26,78900.0,79200.0,80800.0,78900.0,1.20M,-0.25%
2022-12-27,79100.0,80200.0,80500.0,78900.0,1.06M,0.25%
2022-12-28,80000.0,80400.0,82000.0,79500.0,1.17M,1.14%
2022-12-29,80700.0,82300.0,82500.0,80500.0,1.24M,0.88%
2022-12-30,80000.0,82900.0,83100.0,80000.0,1.51M,-0.87%
2023-01-03,82600.0,80200.0,82600.0,80200.0,1.09M,3.25%
2023-01-04,82800.0,82900.0,82900.0,81800.0,837.90K,0.24%
2023-01-05,84000.0,82800.0,84000.0,82500.0,1.08M,1.45%
2023-01-06,84000.0,84000.0,84800.0,83900.0,1.13M,0.00%
2023-01-09,86900.0,85800.0,86900.0,84800.0,1.67M,3.45%
2023-01-10,87300.0,86200.0,89900.0,86200.0,2.11M,0.46%
2023-01-11,85100.0,87300.0,87300.0,85100.0,983.00K,-2.52%
2023-01-12,84800.0,85200.0,85200.0,83800.0,1.88M,-0.35%
2023-01-13,85800.0,85200.0,86500.0,85200.0,822.00K,1.18%
2023-01-16,87300.0,86000.0,88500.0,86000.0,735.20K,1.75%
2023-01-17,89400.0,88500.0,89400.0,87300.0,644.60K,2.41%
2023-01-18,90000.0,90000.0,91000.0,89400.0,834.00K,0.67%
2023-01-19,93000.0,89500.0,96000.0,87500.0,1.72M,3.33%
2023-01-27,93000.0,93000.0,94600.0,91500.0,1.55M,0.00%
2023-01-30,89900.0,92100.0,92500.0,89800.0,1.05M,-3.33%
2023-01-31,91900.0,89900.0,91900.0,87800.0,1.45M,2.22%
2023-02-01,89100.0,92000.0,92500.0,89100.0,1.14M,-3.05%
2023-02-02,90600.0,88600.0,92000.0,88600.0,984.60K,1.68%
2023-02-03,93000.0,90300.0,93000.0,89100.0,893.40K,2.65%
2023-02-06,96000.0,92600.0,96300.0,91500.0,1.15M,3.23%
2023-02-07,92000.0,95300.0,95500.0,92000.0,1.20M,-4.17%
2023-02-08,94200.0,92100.0,96200.0,92100.0,884.80K,2.39%
2023-02-09,93000.0,93800.0,95000.0,93000.0,759.40K,-1.27%
2023-02-10,94500.0,94500.0,94500.0,92800.0,647.70K,1.61%
2023-02-13,93500.0,94800.0,95400.0,92000.0,872.70K,-1.06%
2023-02-14,92500.0,93500.0,93500.0,91200.0,1.14M,-1.07%
2023-02-15,93000.0,92500.0,94200.0,91200.0,899.30K,0.54%
2023-02-16,92400.0,93000.0,94000.0,92200.0,776.60K,-0.65%
2023-02-17,93000.0,93000.0,93300.0,92000.0,918.90K,0.65%
2023-02-20,93800.0,93000.0,94500.0,93000.0,1.10M,0.86%
2023-02-21,94200.0,94200.0,94900.0,94000.0,675.50K,0.43%
2023-02-22,93000.0,94200.0,94300.0,92500.0,1.03M,-1.27%
2023-02-23,93300.0,93000.0,94000.0,91200.0,1.03M,0.32%
2023-02-24,93500.0,93000.0,94000.0,90000.0,631.40K,0.21%
2023-02-27,92800.0,93000.0,93500.0,91700.0,501.00K,-0.75%
2023-02-28,93500.0,93100.0,93700.0,92600.0,565.80K,0.75%
2023-03-01,93000.0,92300.0,93400.0,92200.0,729.70K,-0.53%
2023-03-02,93200.0,93000.0,93800.0,91800.0,984.70K,0.22%
2023-03-03,90900.0,91800.0,92800.0,90900.0,798.60K,-2.47%
2023-03-06,91000.0,91000.0,92200.0,91000.0,711.90K,0.11%
2023-03-07,91900.0,91500.0,92500.0,91100.0,970.30K,0.99%
2023-03-08,92200.0,91000.0,92200.0,90700.0,871.90K,0.33%
2023-03-09,93000.0,92000.0,93400.0,91700.0,1.10M,0.87%
2023-03-10,92100.0,92200.0,92500.0,91500.0,707.80K,-0.97%
2023-03-13,91500.0,92000.0,92000.0,90800.0,759.20K,-0.65%
2023-03-14,91000.0,91000.0,91200.0,90500.0,863.70K,-0.55%
2023-03-15,91400.0,91600.0,92000.0,91100.0,807.80K,0.44%
2023-03-16,91000.0,91000.0,92000.0,89500.0,806.00K,-0.44%
2023-03-17,89000.0,91000.0,91100.0,89000.0,2.27M,-2.20%
2023-03-20,85100.0,89000.0,89500.0,85100.0,1.03M,-4.38%
2023-03-21,86500.0,85400.0,89900.0,85400.0,1.06M,1.65%
2023-03-22,89000.0,86600.0,89900.0,86600.0,1.06M,2.89%
2023-03-23,90700.0,88800.0,90700.0,87300.0,849.50K,1.91%
2023-03-24,89000.0,91000.0,91000.0,88900.0,630.00K,-1.87%
2023-03-27,91000.0,89000.0,91000.0,88000.0,730.10K,2.25%
2023-03-28,91800.0,90800.0,92900.0,90100.0,845.80K,0.88%
2023-03-29,92300.0,92500.0,92500.0,90500.0,422.80K,0.54%
2023-03-30,92700.0,92300.0,93200.0,92000.0,409.70K,0.43%
2023-03-31,91400.0,92800.0,93200.0,90500.0,950.60K,-1.40%
